Period,Time,grid_node,Domestic_electricity,House_Q_DHW,T_in,House_Q_heating,House_Q_cooling,Th_supply,Th_return,HeatGains,SolarGains,PV_production,PV_curtailment
1,1,1.0,1.2813105314225888,0.0,18.39994613021,10.76238872247,0.0,42.67779225450813,34.801901109452345,0.5709565922225889,0.0,0.0,0.0
1,1,2.0,0.7555330351807229,0.0,61.60659458987,26.33676462875,0.0,137.05664392068624,111.37109594712416,0.5159479518072289,0.0,0.0,0.0
1,1,5.0,2.366727710843374,0.0,80.0,111.38728384243,0.0,181.19800669534862,147.4653377968991,3.7867643373493975,0.0,0.0,0.0
1,1,6.0,1.7237590361445785,0.0,20.19809316758,52.67193544736,0.0,45.12273310501574,36.74848873667716,2.758014457831325,0.0,0.0,0.0
1,1,10.0,0.02205216,0.0,20.45994309021,0.0,0.0,46.22601279317698,37.48400852878466,0.0,0.0,0.0,0.0
1,1,11.0,3.4609350862650605,0.0,97.82544292185,136.95931876707,0.0,168.48620991259185,138.75771613860402,5.375506506024097,0.0,0.0,0.0
1,1,13.0,0.6436240963855422,0.0,20.0,30.89374501706,0.0,45.29950167383716,36.86633444922478,1.0297985542168673,0.0,0.0,0.0
1,1,16.0,17.196632413245926,0.0,300.02831085418,791.41765535131,0.0,680.6729477774105,553.7684952798355,22.52534742714472,0.0,0.0,0.0
1,1,17.0,0.2849156626506024,0.0,40.335490831230004,12.33416337349,0.0,90.83063112750926,73.88708741833952,0.42995662650602406,0.0,0.0,0.0
1,1,19.0,4.502357428546485,0.0,19.5732368015,64.6964425365,0.0,45.250288769770535,36.740143947710976,0.9415511085464852,0.0,0.0,0.0
1,1,20.0,2.2951209599999998,0.0,61.18976126785,71.79274611251,0.0,138.67803837953096,112.45202558635398,0.0,0.0,0.0,0.0
1,1,21.0,2.777831325301205,0.0,20.03628759566,137.69177188717,0.0,45.30437171220364,36.8695811414691,4.415706987951807,0.0,0.0,0.0
1,1,22.0,9.345946694802882,0.0,220.65863850437,410.38720152389,0.0,497.9286897524697,405.21872121847696,13.54222669295375,0.0,0.0,0.0
1,1,23.0,9.294343189382129,0.0,260.78729914971,415.79388745222,0.0,589.270060347155,479.4745387588474,13.963501474259235,0.0,0.0,0.0
1,1,24.0,25.856203975903618,0.0,702.98827429388,1186.64838455025,0.0,1573.8163037375443,1282.3111120219057,40.67232385542169,0.0,0.0,0.0
1,1,25.0,1.040809638554217,0.0,40.05872303047,47.033134495,0.0,90.5463606704391,73.69757378029273,1.6652954216867468,0.0,0.0,0.0
1,1,26.0,8.029637599036146,0.0,220.83860299531,385.39215938875,0.0,500.30119472266006,406.86746314844004,12.155974939759036,0.0,0.0,0.0
1,1,27.0,31.037750985420868,0.0,140.74763678643,480.31380731347,0.0,315.98478576627224,257.30295145026815,32.260601960032915,0.0,0.0,0.0
1,1,29.0,4.5870285765765795,0.0,44.0,62.35019609543,0.0,91.76594804647705,75.10340803026412,6.181652704576578,0.0,0.0,0.0
1,1,33.0,19.456559718574024,0.0,161.08052792393,664.7314764937599,0.0,362.97676606874944,277.26830695160317,29.295222910390976,0.0,0.0,0.0
1,1,34.0,8.289312390361447,0.0,61.15039414534,190.96249061371,0.0,135.5318734991016,101.42864436603756,13.074876144578313,0.0,0.0,0.0
1,1,35.0,4.374441093975904,0.0,80.08528928307,175.67301857637,0.0,182.0440697087687,148.0293798058458,2.8188375903614453,0.0,0.0,0.0
1,1,38.0,4.490503737913752,0.0,21.17119245045,90.83239717145,0.0,45.24481704560266,36.821513129191565,6.793271808341548,0.0,0.0,0.0
1,1,40.0,1.681156626506024,0.0,80.28979264939,77.32470844889,0.0,181.2943271582503,147.52955143883355,2.6898506024096385,0.0,0.0,0.0
1,1,41.0,13.415900432240756,0.0,301.94746108069,635.95585168343,0.0,667.7510146550342,544.9342526335656,18.730117328791778,0.0,0.0,0.0
1,1,45.0,4.414487244542872,0.0,35.54052702407,0.0,0.0,45.89405029382715,37.26270019588477,2.403202634414468,0.0,0.0,0.0
