Period,Time,grid_node,Domestic_electricity,House_Q_DHW,T_in,House_Q_heating,House_Q_cooling,Th_supply,Th_return,HeatGains,SolarGains,PV_production,PV_curtailment
1,1,1.0,1.2813105314225888,0.0,18.42967988918,10.46718323574,0.0,42.67779225450813,34.801901109452345,0.5709565922225889,0.0,0.0,0.0
1,1,2.0,0.7555330351807229,0.0,62.25755393477,27.99304450696,0.0,137.05664392068624,111.37109594712416,0.5159479518072289,0.0,0.0,0.0
1,1,5.0,2.366727710843374,0.0,80.24016747338,103.40215966265,0.0,181.19800669534862,147.4653377968991,3.7867643373493975,0.0,0.0,0.0
1,1,6.0,1.7237590361445785,0.0,20.22721887313,57.07288620935,0.0,45.12273310501574,36.74848873667716,2.758014457831325,0.0,0.0,0.0
1,1,10.0,0.02205216,0.0,20.46754020419,0.0,0.0,46.22601279317698,37.48400852878466,0.0,0.0,0.0,0.0
1,1,11.0,3.4609350862650605,0.0,97.84086078582,138.91433603743,0.0,168.48620991259185,138.75771613860402,5.375506506024097,0.0,0.0,0.0
1,1,13.0,0.6436240963855422,0.0,20.0,28.11988944578,0.0,45.29950167383716,36.86633444922478,1.0297985542168673,0.0,0.0,0.0
1,1,16.0,17.196632413245926,0.0,301.12232435522003,756.73833869741,0.0,680.6729477774105,553.7684952798355,22.52534742714472,0.0,0.0,0.0
1,1,17.0,0.2849156626506024,0.0,40.67949575716,12.33416337349,0.0,90.83063112750926,73.88708741833952,0.42995662650602406,0.0,0.0,0.0
1,1,19.0,4.502357428546485,0.0,19.57159481303,69.09142690635,0.0,45.250288769770535,36.740143947710976,0.9415511085464852,0.0,0.0,0.0
1,1,20.0,2.2951209599999998,0.0,61.488041687839996,72.76485168,0.0,138.67803837953096,112.45202558635398,0.0,0.0,0.0,0.0
1,1,21.0,2.777831325301205,0.0,20.02003545226,133.36731457328,0.0,45.30437171220364,36.8695811414691,4.415706987951807,0.0,0.0,0.0
1,1,22.0,9.345946694802882,0.0,221.24613547665,386.28730497197,0.0,497.9286897524697,405.21872121847696,13.54222669295375,0.0,0.0,0.0
1,1,23.0,9.294343189382129,0.0,262.30244684027,412.79213074555,0.0,589.270060347155,479.4745387588474,13.963501474259235,0.0,0.0,0.0
1,1,24.0,25.856203975903618,0.0,705.9363957021,1147.045920974,0.0,1573.8163037375443,1282.3111120219057,40.67232385542169,0.0,0.0,0.0
1,1,25.0,1.040809638554217,0.0,40.224341504609995,46.51118057832,0.0,90.5463606704391,73.69757378029273,1.6652954216867468,0.0,0.0,0.0
1,1,26.0,8.029637599036146,0.0,221.89182531889,379.37217125547,0.0,500.30119472266006,406.86746314844004,12.155974939759036,0.0,0.0,0.0
1,1,27.0,31.037750985420868,0.0,141.37028893136,481.87166190371,0.0,315.98478576627224,257.30295145026815,32.260601960032915,0.0,0.0,0.0
1,1,29.0,4.5870285765765795,0.0,44.17275831015,62.35019609543,0.0,91.76594804647705,75.10340803026412,6.181652704576578,0.0,0.0,0.0
1,1,33.0,19.456559718574024,0.0,160.65751227819,656.6575817510001,0.0,362.97676606874944,277.26830695160317,29.295222910390976,0.0,0.0,0.0
1,1,34.0,8.289312390361447,0.0,61.227442467719996,199.43948176033,0.0,135.5318734991016,101.42864436603756,13.074876144578313,0.0,0.0,0.0
1,1,35.0,4.374441093975904,0.0,80.40860649506,171.2318776765,0.0,182.0440697087687,148.0293798058458,2.8188375903614453,0.0,0.0,0.0
1,1,38.0,4.490503737913752,0.0,20.6774932007,96.22051585815,0.0,45.24481704560266,36.821513129191565,6.793271808341548,0.0,0.0,0.0
1,1,40.0,1.681156626506024,0.0,81.28597430671,74.71700139759,0.0,181.2943271582503,147.52955143883355,2.6898506024096385,0.0,0.0,0.0
1,1,41.0,13.415900432240756,0.0,302.97363851422,648.72786241016,0.0,667.7510146550342,544.9342526335656,18.730117328791778,0.0,0.0,0.0
1,1,45.0,4.414487244542872,0.0,35.54052702413,0.0,0.0,45.89405029382715,37.26270019588477,2.403202634414468,0.0,0.0,0.0
1,1,58.0,1.965106265060241,0.0,80.86490019210001,77.79209915530001,0.0,182.19278958610155,148.12852639073438,1.9355913253012047,0.0,0.0,0.0
1,1,59.0,2.197153402409639,0.0,41.944971334369995,68.68186168589,0.0,91.52551446701412,74.35034297800942,0.1258409638554216,0.0,0.0,0.0
1,1,61.0,11.312093490301297,0.0,202.54846882525,404.40464692314,0.0,426.47099138715055,350.42626576067687,14.198278396830895,0.0,0.0,0.0
1,1,65.0,0.6759948549533121,0.0,79.90348238547,26.51510369332,0.0,178.83304279580278,145.57765724450948,1.033730258221658,0.0,0.0,0.0
1,1,67.0,3.4897766400000005,0.0,40.18646158682,157.08679162425,0.0,92.45202558635395,74.96801705756931,0.0,0.0,0.0,0.0
1,1,68.0,11.005430201064879,0.0,37.8225123665,213.825838215,0.0,88.50233998483546,71.98315436296343,3.64091345188993,0.0,0.0,0.0
1,1,73.0,0.9261879518072291,0.0,40.91561391802,19.086197156620003,0.0,77.16824310968728,64.54573827000098,1.459230843373494,0.0,0.0,0.0
1,1,74.0,4.220265600000001,0.0,40.323650914219996,327.47913474945,0.0,92.45202558635395,74.96801705756931,0.0,0.0,0.0,0.0
1,1,76.0,5.3180915662650605,0.0,40.191686857600004,101.93882149397999,0.0,63.12974661767785,54.9536501388708,8.508946506024095,0.0,0.0,0.0
1,1,89.0,0.5361349397590363,0.0,20.01765420361,19.53328809639,0.0,45.12273310501573,36.74848873667716,0.8578159036144577,0.0,0.0,0.0
1,1,97.0,0.7408454400000001,0.0,62.84611569947,0.0,0.0,92.45202558635395,74.96801705756931,0.0,0.0,0.0,0.0
1,1,101.0,0.275277108433735,0.0,20.49225334666,12.02683662651,0.0,45.29950167383715,36.866334449224766,0.4404433734939759,0.0,0.0,0.0
1,1,102.0,1.3948915662650605,0.0,40.48162123509999,55.284820092489994,0.0,90.46564560773763,73.64376373849177,2.186486746987952,0.0,0.0,0.0
1,1,104.0,0.3808000000000001,0.0,20.13865607502,16.637124,0.0,45.29950167383716,36.86633444922478,0.6092799999999999,0.0,0.0,0.0
1,1,105.0,1.4698612800000004,0.0,20.38011534706,58.95857236082,0.0,46.22601279317699,37.48400852878466,0.0,0.0,0.0,0.0
1,1,107.0,7.686490506024097,0.0,40.45581100687,228.88692943438002,0.0,77.89719436747515,65.01224945512321,3.2739624096385547,0.0,0.0,0.0
1,1,108.0,6.257966265060242,0.0,40.0,308.14007081131,0.0,90.79164427347763,73.86109618231842,10.012746024096387,0.0,0.0,0.0
1,1,111.0,3.747012022770054,0.0,60.96718169786,66.29229438531,0.0,136.02471262626085,101.15296868444075,1.6954059297387283,0.0,0.0,0.0
1,1,120.0,3.9651394374228466,0.0,121.41849514626,42.72234015852,0.0,168.17438517381686,138.2210455029704,1.3377558150228464,0.0,0.0,0.0
1,1,127.0,1.7522762400000005,0.0,24.68217446888,0.0,0.0,32.53020611229567,28.100923951670225,0.0,0.0,0.0,0.0
1,1,130.0,6.396915662650603,0.0,19.90211942511,355.96695912703,0.0,45.39582213673882,36.93054809115922,10.235065060240965,0.0,0.0,0.0
1,1,134.0,28.385381359701118,0.0,33.0,1225.93446069609,0.0,89.42718960341517,72.6422565697979,5.070064409301113,0.0,0.0,0.0
1,1,140.0,17.850548005748657,0.0,38.79937036455,217.73229890223,0.0,88.9400842880887,63.86747125266139,9.523073482174578,0.0,0.0,0.0
1,1,141.0,2.26833696,0.0,59.527615337819995,88.70459425985,0.0,92.45202558635395,74.96801705756931,0.0,0.0,0.0,0.0
1,1,143.0,52.360376068935,0.0,33.60869035019,653.9871610499999,0.0,89.48015137683119,72.68317175709086,22.859354433734996,0.0,0.0,0.0
1,1,151.0,6.594461862180918,0.0,39.51864127,238.13110949510002,0.0,90.2795921594861,73.44876040157186,7.6716001558483855,0.0,0.0,0.0
1,1,152.0,8.88234709901856,0.0,60.53068815083,253.97429201658,0.0,136.17661146577316,110.7844076438488,13.217809390945803,0.0,0.0,0.0
1,1,154.0,2.5783208898735093,0.0,42.715450426160004,43.20514163813,0.0,92.10898681641552,75.03571254391673,2.882682361873509,0.0,0.0,0.0
1,1,155.0,7.222961641569119,0.0,64.01979410566,110.30748993540001,0.0,137.88682566665793,112.48233052505432,8.64943046076912,0.0,0.0,0.0
1,1,157.0,2.7323393318236584,0.0,39.89802377634,117.4798916654,0.0,90.60194928945384,73.69592218387771,3.6258793873802846,0.0,0.0,0.0
1,1,160.0,4.4810369683081,0.0,59.87261898645,182.3218151759,0.0,136.7360026669558,111.12779869867072,4.844707815151472,0.0,0.0,0.0
1,1,168.0,9.744628320286907,0.0,40.25999251225,310.00164301644,0.0,77.0898557199495,64.49181299537938,14.688628888072287,0.0,0.0,0.0
1,1,171.0,5.99289465810279,0.0,27.21779949453,0.0,0.0,45.65458842822507,37.10305895215005,4.878485971958456,0.0,0.0,0.0
1,1,173.0,16.908951064301014,0.0,137.68802137169,441.29117202791,0.0,318.3016132741565,258.82332321706156,17.339290683925103,0.0,0.0,0.0
1,1,192.0,2.4510331759036146,0.0,60.191764869539995,95.83890510092999,0.0,136.8250161408513,111.2166774272342,2.2231903614457833,0.0,0.0,0.0
1,1,193.0,5.770630656000002,0.0,15.29390964559,265.82048198357,0.0,46.22601279317698,37.484008528784656,0.0,0.0,0.0,0.0
1,1,195.0,5.161669632000001,0.0,15.88169411157,267.38003122812,0.0,46.22601279317698,37.484008528784656,0.0,0.0,0.0,0.0
1,1,196.0,0.69062544,0.0,35.35157254334,0.0,0.0,46.22601279317696,28.100923951670215,0.0,0.0,0.0,0.0
1,2,1.0,1.3828218914225887,0.0,18.41068293494,10.26169050825,0.0,43.93639975259536,35.658825363469184,0.5709565922225889,0.0,0.0,0.0
1,2,2.0,1.750466463614458,0.0,62.212256719820004,29.027383760510002,0.0,140.41485287591013,113.60990191727343,0.5159479518072289,0.0,0.0,0.0
1,2,5.0,4.733455421686748,0.0,80.23655398105001,107.97729666265,0.0,185.67561863564717,150.45041242376476,3.7867643373493975,0.0,0.0,0.0
1,2,6.0,3.447518072289157,0.0,20.20623815162,59.61514729872,0.0,46.24213609009037,37.494757393393584,2.758014457831325,0.0,0.0,0.0
1,2,10.0,0.029016,0.0,20.28936714747,0.0,0.0,47.34541577825162,38.23027718550109,0.0,0.0,0.0,0.0
1,2,11.0,6.888122332530121,0.0,97.64869833789,151.49953957286,0.0,172.37924473846255,141.34229325303193,5.375506506024097,0.0,0.0,0.0
1,2,13.0,1.2872481927710844,0.0,20.0,29.36408344578,0.0,46.418904658911785,37.6126031059412,1.0297985542168673,0.0,0.0,0.0
1,2,16.0,36.105269111077256,0.0,301.16637169268,828.5734707417901,0.0,697.4699930283459,564.9672949912026,22.52534742714472,0.0,0.0,0.0
